area,house_area,house_type,orientation,price,rent_style,title,url 
九龙坡,640㎡,4室4厅,朝南,12000,整租,急租 金科天天向上写字间 整层楼出租 18元/平 共640平,
九龙坡,98㎡,3室2厅,朝南北,1500,整租,可住家可做生意的房子大楼盘恒大帝景位置好随时看房,
南岸,140㎡,3室2厅,朝北,6800,整租,珊瑚水岸 一线江景房 视野开阔 装修好,
渝北,50㎡,1室1厅,朝南,2200,整租,汽博叠彩城平层1房精装钥匙即看,
渝中,48㎡,1室1厅,朝南,1900,整租,奥体轻轨2号线豪装一房出租,
渝中,20㎡,4户合租,朝南北,950,合租主卧,大坪两路口肖家湾个人房源单配,
南岸,219㎡,3室2厅,朝南,15000,整租,南滨路 会展旁 商圈轻轨 出则繁华 入则宁静 舒适生活之选,
南岸,220㎡,3室2厅,朝南,18000,整租,"舒客屋 玖玺台租住家居,诚意出租,带地暖,浴缸,品牌家电 -",
南岸,82㎡,2室1厅,朝北,1500,整租,南坪五小区 聚丰花园 2室1厅1卫 装修清爽,
渝北,60㎡,2室1厅,朝南北,1800,整租,"照母山,爱琴海购物公园,东原星樾两室,装修,出租",
渝中,95㎡,3室2厅,朝南,2000,整租,大坪转盘轨道三房 大坪电信局 英利国际龙湖时代天街旁 可做员工,
渝北,51㎡,1室1厅,朝南,2200,整租,"财富,精致一房出租,家电齐全,电梯房,温馨舒适",
九龙坡,95㎡,3室2厅,朝南,3200,整租,"金茂珑悦,三房出租,可入住",
九龙坡,113㎡,3室1厅,朝南,2500,整租,"二郎千叶大厦,精装两房",
渝北,77㎡,2室1厅,朝南,1800,整租,伟清泊客 精装2房 低价出租,
渝中,44㎡,1室1厅,朝南,1300,整租,渝中区 学田湾电梯房 正规一房 精装修 采光好 家具家电齐全,
北碚,51㎡,2室1厅,朝东,800,整租,旭辉嘉悦广场 2室1厅1卫 已做现浇,
沙坪坝,83㎡,2室2厅,朝南北,1600,整租,急租西城丽景好房型 中等装修 即租即入住,
渝北,155㎡,4室2厅,朝南,6000,整租,人和住房 星光天地旁 金科东方王榭洋房出租 三房带书房,
江北,125㎡,3室2厅,朝南,3400,整租,别挑了 就这套适合你 首创鸿恩三期 精装3房带书房,
江北,72㎡,2室1厅,朝东,2200,整租,锦宏嘉园二期 2室1厅 71平,
江北,125㎡,3室2厅,朝南,5000,整租,招商江湾城 正规三房出租 小区品质,
滨江,89㎡,3室2厅,朝南北,5000,整租,绿地旭辉城 精装三房 多套房源可选,
滨江,60㎡,2室2厅,朝南,5500,整租,促销君尚精装修两房 汉峰 近星光大道 区政府,
滨江,66㎡,1室2厅,朝北,3500,整租,"旭辉城,豪壮酒店式公寓,业主很用心配的家具家电小饰品,好房",
萧山,48㎡,1室1厅,朝南,3000,整租,钱江世纪城 宝盛精装修商务风格嘉润公馆世纪晶钻万象城二号线,
萧山,64㎡,1室1厅,朝南,3500,整租,"企业高管出国考察,随缘转租,低于市场价一千元",
萧山,68㎡,2室1厅,朝东南,3500,整租,热门小区丽晶国际精装两房烧燃气价格低到让你怀疑人生,
滨江,46㎡,2室2厅,朝南,4500,整租,"促销中赢康康谷,精装修两室,欧式风格滨河路站,美食一条街",
江干,128㎡,4室2厅,朝南,3900,整租,昆仑天籁 四室二卫 精装修 带露台 好,
滨江,48㎡,1室1厅,朝南北,2000,整租,精装修 低价出租 随时看房 电话157157412562,
江干,136㎡,3室2厅,朝南北,10000,整租,金基晓庐 新出好房 清爽舒适 温馨优雅 万象城边上,
临安,123㎡,3室2厅,朝南,2500,整租,大三房 家电齐全 随时看房 楼层还好 采光无忧,
西湖,89㎡,3室2厅,朝南,4600,整租,楼层好 采光棒 家具家电齐全 拎包可入住 精装修近阿里巴巴 首座,
余杭,130㎡,3室2厅,朝南,4000,整租,理想银泰城楼 3室2厅2卫,
余杭,54㎡,1室1厅,朝西北,2900,整租,临平小区 君临天下单身公寓 真实照片 看房方便 白领优生,
江干,134㎡,3室2厅,朝南北,8000,整租,房东自住装修 已搬至另一豪宅 此套诚心出租 交通方便,
上城,138㎡,3室2厅,朝南北,7500,整租,天长 建兰旁 自住装修头一次出租 急租 带子母车位,
上城,152㎡,3室2厅,朝南北,10500,整租,"春江花月花式三房,房子满满都是少女心,适合年轻家庭居住!",
西湖,"199㎡
            ",4室2厅,朝南,15000,整租,西溪诚园 仅存大户型 精装全配出租 环境优美,
西湖,198㎡,4室2厅,朝南北,20000,整租,西溪诚园 房东自住配置带双车位 新风系统 直饮水 好房不多,
西湖,"88㎡
            ",2室2厅,朝南北,8000,整租,急租.西溪诚园 好房型 豪华装修 即租即入住 环境优美,
余杭,90㎡,3室1厅,朝南北,4300,整租,西溪永乐城 EFC 乐嘉国际 富力西溪悦居 合景天峻精装全配,
余杭,119㎡,4室2厅,朝南北,6800,整租,富力十号 淘宝城西溪逸境 叠彩园 大华澄品旁 西溪悦居精装,
余杭,89㎡,3室2厅,朝南北,5000,整租,西溪逸境少量户型出 家具家电齐全只要五千五采光好带大浴缸,
余杭,90㎡,3室2厅,朝南北,4200,整租,未来科技城合景叠彩园西溪永乐城3室2厅1厨1卫精装整租,
西湖,89㎡,3室2厅,朝北,4200,整租,西溪首座 菜鸟网络 滴滴总部 紧靠银泰城 西湖区优雅三房,
西湖,89㎡,3室2厅,朝南北,4800,整租,西溪华府 淘宝城菜鸟网络 西溪首座 温馨之家,
萧山,55㎡,1室1厅,朝南北,2300,整租,"开元名都祺寓,临平南苑口,停车方便,欢迎来电",
滨江,48㎡,1室1厅,朝南,1800,整租,精装修 低价出租 随时看房 电话 15715712562,
渝中,80㎡,1室2厅,朝南,3500,整租,"融卓精选推荐,解放碑轻轨站口,品质住宅,正看长江,宜家风",
南岸,127㎡,3室2厅,朝南,4300,整租,邻人民 南开 永辉超市 融侨城花漫庭 精装带入户大3室2卫,
渝北,65㎡,2室2厅,朝南,1800,整租,精装修2室朝南.环境优美广电大厦旁离轻轨近-整租,
渝北,70㎡,2室2厅,朝南,1800,整租,万科朗润园精装两房 户型方正,
南岸,326㎡,4室2厅,朝南,14000,整租,"(舒客)凯宾斯基旁融创玖玺小高层全江景空房双面落地窗,可即享",
江北,178㎡,3室2厅,朝南,6000,整租,森迪/江北嘴寰宇天下精装3房 实木家俬 江景无遮挡 价格实惠,
南岸,220㎡,3室2厅,朝南,10000,整租,同户型空房价租全 江景超好全新舒适家居 拎包享全屋地暖中-央空,
南岸,270㎡,4室2厅,朝南,15000,整租,(S-tu思途)亚洲十大豪宅之一 玖玺台 带地暖 双面落地窗 居家,
江北,146㎡,3室2厅,朝南,7000,整租,Cindy森迪-寰宇天下设计师设计全屋地暖空调智能家居系 !,
渝中,176㎡,3室2厅,朝南,10000,整租,3 bedroom apartment to rent in City Heights,
南岸,365㎡,4室2厅,朝南,18000,整租,南坪商圈玖玺台 地暖+空调 空房18000元/月 视野霸气,
江北,210㎡,3室2厅,朝南,6000,整租,!!江北嘴寰宇天下三室高层一线江景正对两江交汇 带空调地,
江北,52㎡,2室1厅,朝南,2000,整租,城市印象 正规2房 小区房 带阳台,
金牛,88㎡,3室2厅,朝南,3500,整租,恒大曹家巷 精装套三 低价出租 看房方便 楼 看得远,
北碚,63㎡,2室1厅,朝南,1900,整租,"精装修,两室一厅一卫,家电齐全,",
南岸,45㎡,1室1厅,朝南,1200,整租,弹子石康田龙腾湾 精装1房 全新装修 拎包入住,
江北,115㎡,3室2厅,朝南,2800,整租,江北观音桥御龙天峰旁城市印象精装三房出租家电齐全,
渝中,72㎡,2室1厅,朝南,1500,整租,"无中介费,业主直租,解放碑商圈2房1厅,采光好,可",
江北,65㎡,1室1厅,朝西南,1800,整租,诚心出租,
渝北,64㎡,2室2厅,朝南北,2200,整租,龙湖悠山小筑-品质两房-全景看江,
金牛,72㎡,2室2厅,朝南,3300,整租,恒大曹家巷广场 精装套二 随时看房 不临街 中间楼层,
金牛,58㎡,2室2厅,朝南,2600,整租,红星桥口 恒大雅苑 精装套二 低楼层 购物方便,
金牛,72㎡,2室2厅,朝南,2900,整租,恒大曹家巷广场 套二 全实木家具 看房 三号线,
成华,104㎡,3室2厅,朝南,3200,整租,景馨园 套三 皇金楼层 户型巴士 随时看房 不临街,
金牛,58㎡,1室1厅,朝南,2900,整租,红星桥站 精装套一 双阳台恒大雅苑 中间楼层 看房方便,
青羊,60㎡,1室1厅,朝南,2500,整租,证大正府 一号线文殊院站 顶楼不临街 精装 看房方便,
青羊,62㎡,1室1厅,朝南,2800,整租,远东百货 证大正府 文殊院站 不临街套一 干净漂亮,
青羊,60㎡,1室1厅,朝南,2900,整租,证大正府 全欧式装修 户型方正 看房方便 直接住,
青羊,98㎡,3室2厅,朝南,3500,整租,盛世年华 精装套三 房东诚心出租 环境好得不得了哟,
武侯,87㎡,2室2厅,朝南,3800,整租,带30平花园 业主房 全南户型 城南新贵套二出租 桐梓林DT,
武侯,135㎡,3室2厅,朝南北,4200,整租,出租 曼哈顿自然派套三出租 随时看房 带大花园平台,
高新区,80㎡,2室2厅,朝南,2500,整租,广都口 新川科技园旁 房东房 中介费可打折 房东诚租,
渝北,134㎡,3室3厅,朝南,4300,整租,"财富,精装三房出租,干净整洁 急租 ,小区管理",
江北,15㎡,3户合租,朝南,850,合租次卧,江北嘴、紫御江山紫峰小区合租单间、干净整洁,
渝北,45㎡,1室1厅,朝南,1300,整租,"波尔多一室一厅,配套齐全",
渝北,124㎡,3室2厅,朝南,3600,整租,渝北 冉家坝 春风城市心筑 轻轨 精装修,
江北,129㎡,3室2厅,朝南,4200,整租,轻轨站 观音桥步行街 中信大厦高品质小区光华观府国际大三房,
南岸,150㎡,6室2厅,朝南北,2400,整租,紧挨南平万达毗邻协信星光时代广场经典纯办公楼配齐空调急租,
江北,80㎡,2室2厅,朝南,2000,整租,东原D7一期 正规2室 朝中庭 出租了!急急急!,
渝中,82㎡,3室1厅,朝南,1800,整租,有线电视台旁金盾宏福中装三居室1800出租,
合川,100㎡,3室2厅,朝南,700,整租,交通局家属院 三房低价出租,
渝中,84㎡,2室2厅,朝南,2400,整租,袁家岗轻轨站旁中新城上城上城花园精装两房出租,
渝中,68㎡,1室1厅,朝南,3200,整租,解放碑步行街楼上 精装正规一房 家电家具齐全 可做民宿,
南岸,45㎡,1室1厅,朝南,1200,整租,弹子石洋人街盘龙花园精装1室出租啦!住家首选,
江北,120㎡,3室1厅,朝南,3500,整租,大川壹江城陪读精装陪读房低价出租 3室1厅1厨1卫,
南岸,63㎡,2室1厅,朝南,1800,整租,阳光汇精装一室一厅,
江北,143㎡,4室2厅,朝南,5500,整租,(平云诚推)北滨路寰宇天下旁紫御江山紫峰欧式豪装大四房,
南岸,32㎡,1室1厅,朝南,1250,整租,弹子石 泽京微V,
沙坪坝,60㎡,1室1厅,朝南,1800,整租,沙坪坝三峡广场 金沙国际 租办公装修 临轻轨站 出行方便 临一中,
渝北,109㎡,2室2厅,朝东,7000,整租,棕榈泉三期标准两房两卫可,
南岸,266㎡,4室2厅,朝南,13000,整租,"(舒客屋优+)南滨路融创玖玺台,自住四房,带地暖,-",
江北,252㎡,4室2厅,朝南,13000,整租,堇年甄选-寰宇天下一线江景大平层全齐出租 享中-央空调两江汇,
九龙坡,75㎡,2室1厅,朝南,1800,整租,蜗蜗之家 无中介 杨家坪 鑫汇民苑 豪装两室一厅,
渝中,25㎡,1室0厅,朝南,600,整租,大礼堂人民支路 单间 出租,
南岸,220㎡,3室2厅,朝南,15000,整租,(舒客屋优+)十大豪宅之一 玖玺台 全新家具 带地暖 诚意租,
江北,120㎡,3室2厅,朝南,6500,整租,"舒客屋-臻选重庆寰宇天下温馨三房全装全配,",
江北,75㎡,2室1厅,朝南北,1800,整租,观音桥金地花园正规两居室出租 中等装修 看房方便,
渝中,161㎡,3室2厅,朝南,7500,整租,(skyvows舒客屋)渝中协信公馆 涉外豪宅 精装三房 解放,
江北,45㎡,1室0厅,朝南,2000,整租,观音桥九街、东和城精装大单配、支持月付、可以短租,
江北,51㎡,1室1厅,朝东,1300,整租,一室一厅出租。,
渝中,81㎡,2室2厅,朝东北,3200,整租,重庆天地雍江御庭 两房两厅 精装房,
九龙坡,138㎡,3室3厅,朝东南,3000,整租,业主诚租 谢家湾轻轨 万象城 艾佳沁园 精装3房,
江北,170㎡,4室2厅,朝南北,6800,整租,(平云诚推)北滨路 招商江湾城 欧式温馨四房 品质出租 可拎包入,
武侯,133㎡,3室2厅,朝南北,4000,整租,锦官秀城套三双卫出租 家电齐全 随时看房 航空花园旁,
武侯,111㎡,3室2厅,朝南北,3800,整租,伊甸阳光套三双卫出租 家具家电齐全 随时看房 桐梓林,
高新区,130㎡,3室2厅,朝东,3200,整租,高新区 火车南站旁 精装空房 低楼层 临 1 7号线,
武侯,60㎡,1室2厅,朝东,2600,整租,火车南站高攀路 安琪儿医院旁 精装套1 安静 7号,
高新区,180㎡,3室2厅,朝南,8000,整租,高新南延线 世纪城地/铁旁 棕榈泉费尔蒙 龙湖世纪峰景豪装 誉峰,
锦江,123㎡,3室2厅,朝南,4200,整租,"万达锦华城,橡树林旁,简装套三空房出租,随时可看房",
青羊,141㎡,2室2厅,朝南北,3200,整租,3200元租欧式靓丽套二 外双楠清水河 赠全套地暖 初次出租,
天府新区,48㎡,1室1厅,朝西南,2000,整租,"戛纳滨江,精装套一,带书房,全套家具家电,2台空调!",
高新区,99㎡,2室2厅,朝南北,5600,整租,孵化园口 精装套二 欢迎看房,
武侯,131㎡,3室2厅,朝南北,3700,整租,桐梓林DT口 名士公馆套三出租 家具家电齐全 随时看房 水漪袅铜旁,
武侯,2400㎡,1室1厅,朝东,2400,整租,君悦尚都全新套一出租 家具家电齐全 随时看房 曼哈顿华尔兹旁,
渝北,36㎡,1室1厅,朝南,1500,整租,房 新牌坊一房只租1500元 住家安静 出门就是公交站,
渝北,39㎡,1室0厅,朝南,1400,整租,黄泥磅 天一华府 单间配套 户型方正 出行方便,
江北,"106㎡
            ",2室2厅,朝南,3100,整租,"江北嘴,北滨路珠江太阳城A区大两房出租,",
江北,98㎡,2室2厅,朝南,4600,整租,舒客屋 江北嘴IFS旁 寰宇天下精装2房 温馨住家,
江北,210㎡,3室2厅,朝南,13000,整租,顶层 寰宇天下豪配三室( 两套房) 业主精心设计 质量不用怀疑,
沙坪坝,85㎡,3室2厅,朝南,1600,整租,大学城 台北城二期 城管校大门 精装三房,
江北,156㎡,3室2厅,朝南,8500,整租,堇年江北嘴优选-高-配置奢-华享受 入住中-央空调水空调覆盖,
江北,120㎡,3室2厅,朝南,5500,整租,目前性价比zui高的天玺小三房 5500 2房的价格租3房,
江津,61㎡,2室1厅,朝南,1000,整租,"时代广场首租新房,可月付急租",
南岸,220㎡,3室2厅,朝南,12500,整租,舒客屋 玖玺台高层全江景大三房全屋地暖中-央空调双梯入户-整,
渝中,260㎡,5室2厅,朝南,14000,整租,"融卓精选推荐,解放碑步行街口,品质楼盘,大厅,看长江,超低价",
江北,85㎡,2室1厅,朝南,1900,整租,江北观音桥耐德佳苑 精装两居室低价出租 看房方便 图片真实,
江北,125㎡,3室2厅,朝南,5000,整租,招商江湾城 正规三房出租 小区品质,
江北,220㎡,4室2厅,朝南,12000,整租,寰宇天下高品质三房 简洁大气 江北嘴核心区域 交通便利,
江干,135㎡,3室2厅,朝南北,10000,整租,钱江新城 金基晓庐 豪装婚房 高品质 家电家具全齐,
渝北,101㎡,2室2厅,朝南,4200,整租,"龙头寺中渝爱都会精装修100平米公寓出租。看房方便,办公区",
南岸,65㎡,1室1厅,朝南,1400,整租,"南滨,雅苑,精装修1房,业主低价出租",
南岸,58㎡,1室1厅,朝南,1000,整租,"盘龙花园.,精装修大2房,业主诚心低价出租",
南岸,32㎡,1室1厅,朝南,1200,整租,"精装公寓楼,公交车站旁边",
南岸,32㎡,1室1厅,朝南,1000,整租,弹子石泽京微 精装单配 只租1000一月 全小区最低房租,
南岸,32㎡,1室1厅,朝南,1250,整租,"酒店式公寓,交通便利,",
南岸,49㎡,1室1厅,朝南,900,整租,"低价出租,一室一厅,交通方便,居家",
南岸,58㎡,1室1厅,朝南,1500,整租,"精装修1房,交通便利。",
南岸,67㎡,2室1厅,朝南,1200,整租,"盘龙花园,精装修,2房,低价出租,赶快",
南岸,62㎡,1室1厅,朝南,1000,整租,"盘龙花园,精装修大一室一厅,可做2房.要租的赶快",
南岸,86㎡,2室1厅,朝南,1200,整租,"盘龙花园,大2房,交通便利,出行方便",
南岸,32㎡,1室1厅,朝南,1300,整租,"洋人街,酒店式公寓,全新装修,交通便利",
南岸,36㎡,1室1厅,朝南,1300,整租,"精装修,大酒店式公寓,家具家电全齐,是你居家",
南岸,32㎡,1室1厅,朝南,1100,整租,"泽京微微,酒店式公寓,精装修,业主急租",
九龙坡,75㎡,2室1厅,朝南,1800,整租,蜗蜗之家 无中介 杨家坪 鑫汇民苑 豪装两室一厅,
渝中,140㎡,3室2厅,朝南,5800,整租,"融卓精选推荐,解放碑CBD,住宅,带地暖,带大阳台看江,看长江",
